,Unnamed: 0,X1,lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
2769,2769,3330,Jones,Daniel,2018-2019,Jun 2017 - ,Montana State University-Bozeman,Women's Volleyball,0.9954,0.0046,male,,,45.66513000000003,-111.04947999999996
2770,2770,3474,Kennedy,Dale,2018-2019,Oct 1981 - Nov 2018,Montana State University-Bozeman,"Men's Track, Outdoor",0.9175,0.0825,male,,,45.66513000000003,-111.04947999999996
2771,2771,3475,Kennedy,Dale,2018-2019,Oct 1981 - Nov 2018,Montana State University-Bozeman,"Men's Track, Indoor",0.9175,0.0825,male,,,45.66513000000003,-111.04947999999996
2772,2772,3476,Kennedy,Dale,2018-2019,Oct 1981 - Nov 2018,Montana State University-Bozeman,"Women's Track, Outdoor",0.9175,0.0825,male,,,45.66513000000003,-111.04947999999996
2773,2773,3477,Kennedy,Dale,2018-2019,Oct 1981 - Nov 2018,Montana State University-Bozeman,"Women's Track, Indoor",0.9175,0.0825,male,,,45.66513000000003,-111.04947999999996
2774,2774,5414,Reeves,Jon,2018-2019,Sep 2015 - ,Montana State University-Bozeman,Women's Tennis,0.9921,0.0079,male,,,45.66513000000003,-111.04947999999996
2775,2775,6210,Sprinkle,Danny,2018-2019,May 2019 - ,Montana State University-Bozeman,Men's Basketball,0.9944,0.0056,male,,,45.66513000000003,-111.04947999999996
2776,2776,6956,Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Men's Track, Outdoor",0.9887,0.0113,male,,,45.66513000000003,-111.04947999999996
2777,2777,6957,Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Women's Track, Outdoor",0.9887,0.0113,male,,,45.66513000000003,-111.04947999999996
2778,2778,6958,Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Women's Track, Indoor",0.9887,0.0113,male,,,45.66513000000003,-111.04947999999996
2779,2779,6959,Weese,Lyle,2018-2019,Dec 2014 - ,Montana State University-Bozeman,Men's Cross Country,0.9887,0.0113,male,,,45.66513000000003,-111.04947999999996
2780,2780,6960,Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Men's Track, Indoor",0.9887,0.0113,male,,,45.66513000000003,-111.04947999999996
2781,2781,6961,Weese,Lyle,2018-2019,Dec 2014 - ,Montana State University-Bozeman,Women's Cross Country,0.9887,0.0113,male,,,45.66513000000003,-111.04947999999996
2782,2782,166,Aoki,Mikio,2018-2019,Aug 2019 - ,Morehead State University,Baseball,1.0,0.0,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2783,2783,273,Barker,Stephanie,2018-2019,Aug 2007 - ,Morehead State University,Women's Golf,0.0034,0.9966,female,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2784,2784,2442,Gordon,Jaime,2018-2019,Apr 2003 - ,Morehead State University,Women's Volleyball,0.5508,0.4492,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2785,2785,2443,Gordon,Jaime,2018-2019,Aug 2016 - May 2020,Morehead State University,Women's Beach Volleyball,0.5508,0.4492,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2786,2786,3362,Jones,Samantha,2018-2019,Aug 2018 - ,Morehead State University,Softball,0.002,0.998,female,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2787,2787,3373,Joseph,Alan,2018-2019,Sep 2014 - ,Morehead State University,Mixed Rifle,0.9968,0.0032,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2788,2788,3898,Lipka,Warren,2018-2019,Mar 2009 - ,Morehead State University,Women's Soccer,0.9953,0.0047,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2789,2789,4132,Martin,Matthew,2018-2019,Sep 2014 - ,Morehead State University,Men's Golf,0.9962,0.0038,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2790,2790,4298,McGuire,Mike,2018-2019,Aug 2012 - Jul 2019,Morehead State University,Baseball,0.9966,0.0034,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2791,2791,5150,Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,Men's Cross Country,0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2792,2792,5151,Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,"Men's Track, Outdoor",0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2793,2793,5152,Picucci,Steve,2018-2019,Aug 2016 - Nov 2019,Morehead State University,"Women's Track, Indoor",0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2794,2794,5153,Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,Women's Cross Country,0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2795,2795,5154,Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,"Women's Track, Outdoor",0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2796,2796,6201,Spradlin,Preston,2018-2019,Feb 2017 - ,Morehead State University,Men's Basketball,0.9939,0.0061,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2797,2797,6497,Tenyer,Robert,2018-2019,Feb 2013 - ,Morehead State University,Football,0.9959,0.0041,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2798,2798,6588,Todd,Greg,2018-2019,May 2014 - ,Morehead State University,Women's Basketball,0.998,0.002,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703000000005,-83.43406999999996
2799,2799,646,Bozeman,Todd,2018-2019,Aug 2006 - Jun 2019,Morgan State University,Men's Basketball,0.996,0.004,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2800,2800,719,Broadus,Kevin,2018-2019,Jun 2019 - ,Morgan State University,Men's Basketball,0.9951,0.0049,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2801,2801,840,Burke,Wendell,2018-2019,Sep 2012 - Oct 2019,Morgan State University,Women's Bowling,0.988,0.012,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2802,2802,1489,Davis,Edward,2018-2019,May 2018 - ,Morgan State University,Women's Basketball,0.9957,0.0043,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2803,2803,2919,Hineline,Lawrence,2018-2019,Oct 2014 - ,Morgan State University,Softball,0.9953,0.0047,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2804,2804,2937,Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Women's Track, Outdoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2805,2805,2938,Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Women's Track, Indoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2806,2806,2939,Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,Women's Cross Country,0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2807,2807,2940,Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,Men's Cross Country,0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2808,2808,2941,Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Men's Track, Indoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2809,2809,2942,Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Men's Track, Outdoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2810,2810,5529,Riley-Bozier,Ramona L.,2018-2019,Aug 2003 - ,Morgan State University,Women's Volleyball,,,female,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2811,2811,6615,Townes,Matt,2018-2019,Feb 2015 - ,Morgan State University,Women's Tennis,0.9997,0.0003,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2812,2812,6616,Townes,Matt,2018-2019,Feb 2015 - ,Morgan State University,Men's Tennis,0.9997,0.0003,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2813,2813,7014,Wheatley,Tyrone,2018-2019,Mar 2019 - ,Morgan State University,Football,0.9903,0.0097,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585000000004,-76.58592999999996
2814,2814,1393,Cunningham,Bryan,2018-2019,Sep 2018 - ,Mount St. Mary's University,Men's Soccer,0.9951,0.0049,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2815,2815,1529,DeGraaf,Kenneth,2018-2019,Sep 2018 - ,Mount St. Mary's University,Women's Bowling,0.9958,0.0042,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2816,2816,1833,Elkins,Barrett,2018-2019,Sep 2018 - ,Mount St. Mary's University,Women's Tennis,0.9467,0.0533,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2817,2817,1834,Elkins,Barrett,2018-2019,Sep 2018 - ,Mount St. Mary's University,Men's Tennis,0.9467,0.0533,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2818,2818,1877,Engelstad,Dan,2018-2019,Jun 2018 - ,Mount St. Mary's University,Men's Basketball,0.9954,0.0046,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2819,2819,1958,Farrell,Kevin,2018-2019,Sep 2018 - ,Mount St. Mary's University,Women's Golf,0.9951,0.0049,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2820,2820,1959,Farrell,Kevin,2018-2019,Sep 2018 - ,Mount St. Mary's University,Men's Golf,0.9951,0.0049,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2821,2821,2477,Gravante,Thomas,2018-2019,Aug 2003 - ,Mount St. Mary's University,Men's Lacrosse,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2822,2822,3638,Krause,Tori,2018-2019,Apr 2018 - ,Mount St. Mary's University,Women's Soccer,0.0299,0.9701,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2823,2823,4085,Marchesano,Maria,2018-2019,Jul 2017 - ,Mount St. Mary's University,Women's Basketball,0.0072,0.9928,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2824,2824,4706,Nagro,Anna,2018-2019,Sep 2010 - ,Mount St. Mary's University,Softball,0.0029,0.9971,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2825,2825,5133,Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Women's Track, Indoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2826,2826,5134,Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Women's Track, Outdoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2827,2827,5135,Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Men's Track, Outdoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2828,2828,5136,Phillips,Jay,2018-2019,Aug 2005 - ,Mount St. Mary's University,Women's Cross Country,0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2829,2829,5137,Phillips,Jay,2018-2019,Aug 2005 - ,Mount St. Mary's University,Men's Cross Country,0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2830,2830,5138,Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Men's Track, Indoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2831,2831,5853,Schwarzmann,Lauren,2018-2019,Aug 2014 - ,Mount St. Mary's University,Women's Lacrosse,0.0093,0.9907,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2832,2832,6545,Thomson,Scott,2018-2019,Aug 2003 - ,Mount St. Mary's University,Baseball,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2833,2833,7250,Yost,Neil,2018-2019,May 2016 - ,Mount St. Mary's University,Men's Swimming and Diving,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2834,2834,7251,Yost,Neil,2018-2019,Aug 2005 - ,Mount St. Mary's University,Women's Swimming and Diving,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.68085000000008,-77.35003999999998
2835,2835,111,Amundson,Kara,2018-2019,Jul 2012 - ,Murray State University,Softball,0.0027,0.9973,female,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2836,2836,901,Caetano,Jorge,2018-2019,Aug 2015 - ,Murray State University,Women's Tennis,0.994,0.006,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2837,2837,3104,Hunt,Eddie,2018-2019,Aug 2003 - ,Murray State University,Men's Golf,0.9532,0.0468,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2838,2838,3520,Kiesler,Adam,2018-2019,Jul 2017 - ,Murray State University,"Women's Track, Indoor",0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2839,2839,3521,Kiesler,Adam,2018-2019,Aug 2017 - ,Murray State University,Women's Cross Country,0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2840,2840,3522,Kiesler,Adam,2018-2019,Jul 2017 - ,Murray State University,"Women's Track, Outdoor",0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2841,2841,3523,Kiesler,Adam,2018-2019,Aug 2017 - ,Murray State University,Men's Cross Country,0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2842,2842,3915,Lodge,Matt,2018-2019,Apr 2018 - ,Murray State University,Women's Soccer,0.9997,0.0003,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2843,2843,3926,Lollar,C. Alan,2018-2019,Sep 2007 - ,Murray State University,Mixed Rifle,,,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2844,2844,4329,McMahon,Matt,2018-2019,Jul 2015 - ,Murray State University,Men's Basketball,0.9997,0.0003,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2845,2845,4424,Milkman,Velvet,2018-2019,Aug 2003 - ,Murray State University,Women's Golf,0.0016,0.9984,female,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2846,2846,5857,Schwepker,Dave,2018-2019,Aug 2003 - ,Murray State University,Women's Volleyball,0.9985,0.0015,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2847,2847,6032,Skirka,Daniel,2018-2019,Aug 2018 - ,Murray State University,Baseball,0.9954,0.0046,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2848,2848,6310,Stewart,Mitch,2018-2019,Feb 2015 - Jan 2020,Murray State University,Football,1.0,0.0,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2849,2849,6677,Turner,Rechelle,2018-2019,Apr 2017 - ,Murray State University,Women's Basketball,0.0,1.0,female,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.616760000000056,-88.32095999999996
2850,2850,91,Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Women's Track, Outdoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2851,2851,92,Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Men's Track, Indoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2852,2852,93,Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Men's Track, Outdoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2853,2853,94,Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Women's Track, Indoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2854,2854,95,Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,Men's Cross Country,0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2855,2855,96,Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,Women's Cross Country,0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2856,2856,268,Barboto,Fernando,2018-2019,Mar 2016 - ,New Jersey Institute of Technology,Men's Soccer,0.9929,0.0071,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
2857,2857,1952,Farina,Ron,2018-2019,Sep 2018 - ,New Jersey Institute of Technology,Men's Swimming and Diving,0.9979,0.0021,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.74281000000008,-74.17620999999997
