lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
Basye,Brittany,2018-2019,Aug 2012 - ,Montana State University-Bozeman,Women's Golf,0.0029,0.9971,female,,,45.66513,-111.04948
Binford,Tricia,2018-2019,May 2005 - ,Montana State University-Bozeman,Women's Basketball,0.0021,0.9979,female,,,45.66513,-111.04948
Burnham,Jared,2018-2019,Jul 2012 - Oct 2019,Montana State University-Bozeman,Men's Tennis,0.9959,0.0041,male,,,45.66513,-111.04948
Choate,Jeff,2018-2019,Jan 2016 - Mar 2021,Montana State University-Bozeman,Football,0.9977,0.0023,male,,,45.66513,-111.04948
Francis,Kevin,2018-2019,Nov 2013 - ,Montana State University-Bozeman,Men's Skiing,0.9951,0.0049,male,,,45.66513,-111.04948
Francis,Kevin,2018-2019,Nov 2013 - ,Montana State University-Bozeman,Women's Skiing,0.9951,0.0049,male,,,45.66513,-111.04948
Jones,Daniel,2018-2019,Jun 2017 - ,Montana State University-Bozeman,Women's Volleyball,0.9954,0.0046,male,,,45.66513,-111.04948
Reeves,Jon,2018-2019,Sep 2015 - ,Montana State University-Bozeman,Women's Tennis,0.9921,0.0079,male,,,45.66513,-111.04948
Sprinkle,Danny,2018-2019,May 2019 - ,Montana State University-Bozeman,Men's Basketball,0.9944,0.0056,male,,,45.66513,-111.04948
Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Men's Track, Outdoor",0.9887,0.0113,male,,,45.66513,-111.04948
Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Women's Track, Outdoor",0.9887,0.0113,male,,,45.66513,-111.04948
Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Women's Track, Indoor",0.9887,0.0113,male,,,45.66513,-111.04948
Weese,Lyle,2018-2019,Dec 2014 - ,Montana State University-Bozeman,Men's Cross Country,0.9887,0.0113,male,,,45.66513,-111.04948
Weese,Lyle,2018-2019,Nov 2018 - ,Montana State University-Bozeman,"Men's Track, Indoor",0.9887,0.0113,male,,,45.66513,-111.04948
Weese,Lyle,2018-2019,Dec 2014 - ,Montana State University-Bozeman,Women's Cross Country,0.9887,0.0113,male,,,45.66513,-111.04948
Aoki,Mikio,2018-2019,Aug 2019 - ,Morehead State University,Baseball,1,0,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Barker,Stephanie,2018-2019,Aug 2007 - ,Morehead State University,Women's Golf,0.0034,0.9966,female,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Gordon,Jaime,2018-2019,Apr 2003 - ,Morehead State University,Women's Volleyball,0.5508,0.4492,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Gordon,Jaime,2018-2019,Aug 2016 - May 2020,Morehead State University,Women's Beach Volleyball,0.5508,0.4492,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Jones,Samantha,2018-2019,Aug 2018 - ,Morehead State University,Softball,0.002,0.998,female,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Joseph,Alan,2018-2019,Sep 2014 - ,Morehead State University,Mixed Rifle,0.9968,0.0032,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Lipka,Warren,2018-2019,Mar 2009 - ,Morehead State University,Women's Soccer,0.9953,0.0047,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Martin,Matthew,2018-2019,Sep 2014 - ,Morehead State University,Men's Golf,0.9962,0.0038,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,Men's Cross Country,0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,"Men's Track, Outdoor",0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Picucci,Steve,2018-2019,Aug 2016 - Nov 2019,Morehead State University,"Women's Track, Indoor",0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,Women's Cross Country,0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Picucci,Steve,2018-2019,Sep 2014 - Nov 2019,Morehead State University,"Women's Track, Outdoor",0.9961,0.0039,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Spradlin,Preston,2018-2019,Feb 2017 - ,Morehead State University,Men's Basketball,0.9939,0.0061,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Tenyer,Robert,2018-2019,Feb 2013 - ,Morehead State University,Football,0.9959,0.0041,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Todd,Greg,2018-2019,May 2014 - ,Morehead State University,Women's Basketball,0.998,0.002,male,"University Blvd, Morehead, KY 40351",https://www.moreheadstate.edu,38.18703,-83.43407
Broadus,Kevin,2018-2019,Jun 2019 - ,Morgan State University,Men's Basketball,0.9951,0.0049,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Burke,Wendell,2018-2019,Sep 2012 - Oct 2019,Morgan State University,Women's Bowling,0.988,0.012,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Davis,Edward,2018-2019,May 2018 - ,Morgan State University,Women's Basketball,0.9957,0.0043,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hineline,Lawrence,2018-2019,Oct 2014 - ,Morgan State University,Softball,0.9953,0.0047,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Women's Track, Outdoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Women's Track, Indoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,Women's Cross Country,0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,Men's Cross Country,0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Men's Track, Indoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Hodge,Neville,2018-2019,Feb 1994 - ,Morgan State University,"Men's Track, Outdoor",0.9922,0.0078,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Riley-Bozier,Ramona L.,2018-2019,Aug 2003 - ,Morgan State University,Women's Volleyball,,,female,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Townes,Matt,2018-2019,Feb 2015 - ,Morgan State University,Women's Tennis,0.9997,0.0003,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Townes,Matt,2018-2019,Feb 2015 - ,Morgan State University,Men's Tennis,0.9997,0.0003,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Wheatley,Tyrone,2018-2019,Mar 2019 - ,Morgan State University,Football,0.9903,0.0097,male,"1700 East Cold Spring Lane, Baltimore, MD 21251-0001",https://www.morgan.edu,39.34585,-76.58593
Cunningham,Bryan,2018-2019,Sep 2018 - ,Mount St. Mary's University,Men's Soccer,0.9951,0.0049,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
DeGraaf,Kenneth,2018-2019,Sep 2018 - ,Mount St. Mary's University,Women's Bowling,0.9958,0.0042,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Elkins,Barrett,2018-2019,Sep 2018 - ,Mount St. Mary's University,Women's Tennis,0.9467,0.0533,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Elkins,Barrett,2018-2019,Sep 2018 - ,Mount St. Mary's University,Men's Tennis,0.9467,0.0533,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Engelstad,Dan,2018-2019,Jun 2018 - ,Mount St. Mary's University,Men's Basketball,0.9954,0.0046,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Farrell,Kevin,2018-2019,Sep 2018 - ,Mount St. Mary's University,Women's Golf,0.9951,0.0049,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Farrell,Kevin,2018-2019,Sep 2018 - ,Mount St. Mary's University,Men's Golf,0.9951,0.0049,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Gravante,Thomas,2018-2019,Aug 2003 - ,Mount St. Mary's University,Men's Lacrosse,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Krause,Tori,2018-2019,Apr 2018 - ,Mount St. Mary's University,Women's Soccer,0.0299,0.9701,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Marchesano,Maria,2018-2019,Jul 2017 - ,Mount St. Mary's University,Women's Basketball,0.0072,0.9928,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Nagro,Anna,2018-2019,Sep 2010 - ,Mount St. Mary's University,Softball,0.0029,0.9971,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Women's Track, Indoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Women's Track, Outdoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Men's Track, Outdoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Phillips,Jay,2018-2019,Aug 2005 - ,Mount St. Mary's University,Women's Cross Country,0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Phillips,Jay,2018-2019,Aug 2005 - ,Mount St. Mary's University,Men's Cross Country,0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Phillips,Jay,2018-2019,May 2015 - ,Mount St. Mary's University,"Men's Track, Indoor",0.9875,0.0125,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Schwarzmann,Lauren,2018-2019,Aug 2014 - ,Mount St. Mary's University,Women's Lacrosse,0.0093,0.9907,female,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Thomson,Scott,2018-2019,Aug 2003 - ,Mount St. Mary's University,Baseball,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Yost,Neil,2018-2019,May 2016 - ,Mount St. Mary's University,Men's Swimming and Diving,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Yost,Neil,2018-2019,Aug 2005 - ,Mount St. Mary's University,Women's Swimming and Diving,0.9964,0.0036,male,"16300 Old Emmitsburg Road, Emmitsburg, MD 21727-7799",https://msmary.edu,39.6808500000001,-77.35004
Amundson,Kara,2018-2019,Jul 2012 - ,Murray State University,Softball,0.0027,0.9973,female,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Caetano,Jorge,2018-2019,Aug 2015 - ,Murray State University,Women's Tennis,0.994,0.006,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Hunt,Eddie,2018-2019,Aug 2003 - ,Murray State University,Men's Golf,0.9532,0.0468,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Kiesler,Adam,2018-2019,Jul 2017 - ,Murray State University,"Women's Track, Indoor",0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Kiesler,Adam,2018-2019,Aug 2017 - ,Murray State University,Women's Cross Country,0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Kiesler,Adam,2018-2019,Jul 2017 - ,Murray State University,"Women's Track, Outdoor",0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Kiesler,Adam,2018-2019,Aug 2017 - ,Murray State University,Men's Cross Country,0.9959,0.0041,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Lodge,Matt,2018-2019,Apr 2018 - ,Murray State University,Women's Soccer,0.9997,0.0003,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Lollar,C. Alan,2018-2019,Sep 2007 - ,Murray State University,Mixed Rifle,,,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
McMahon,Matt,2018-2019,Jul 2015 - ,Murray State University,Men's Basketball,0.9997,0.0003,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Milkman,Velvet,2018-2019,Aug 2003 - ,Murray State University,Women's Golf,0.0016,0.9984,female,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Schwepker,Dave,2018-2019,Aug 2003 - ,Murray State University,Women's Volleyball,0.9985,0.0015,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Skirka,Daniel,2018-2019,Aug 2018 - ,Murray State University,Baseball,0.9954,0.0046,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Stewart,Mitch,2018-2019,Feb 2015 - Jan 2020,Murray State University,Football,1,0,male,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Turner,Rechelle,2018-2019,Apr 2017 - ,Murray State University,Women's Basketball,0,1,female,"218 Wells Hall, Murray, KY 42071-3318",www.murraystate.edu,36.6167600000001,-88.32096
Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Women's Track, Outdoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Men's Track, Indoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Men's Track, Outdoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,"Women's Track, Indoor",0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,Men's Cross Country,0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Alonso,Al,2018-2019,Oct 2003 - ,New Jersey Institute of Technology,Women's Cross Country,0.9868,0.0132,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Barboto,Fernando,2018-2019,Mar 2016 - ,New Jersey Institute of Technology,Men's Soccer,0.9929,0.0071,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Farina,Ron,2018-2019,Sep 2018 - ,New Jersey Institute of Technology,Men's Swimming and Diving,0.9979,0.0021,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Goncalves,Danny,2018-2019,Oct 2014 - ,New Jersey Institute of Technology,Men's Volleyball,0.9944,0.0056,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Guiliana,Brian,2018-2019,Jul 2012 - Sep 2018,New Jersey Institute of Technology,Baseball,0.9958,0.0042,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Johnson,Travis,2018-2019,Sep 2014 - ,New Jersey Institute of Technology,Men's Lacrosse,0.993,0.007,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Kennedy,Brian,2018-2019,May 2016 - ,New Jersey Institute of Technology,Men's Basketball,0.9958,0.0042,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Lane,Mike,2018-2019,Jul 2018 - ,New Jersey Institute of Technology,Women's Basketball,0.9966,0.0034,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Litvan,Yefim,2018-2019,Jul 2007 - Sep 2019,New Jersey Institute of Technology,Men's Fencing,,,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Litvan,Yefim,2018-2019,Jul 2007 - Sep 2019,New Jersey Institute of Technology,Women's Fencing,,,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Miller,Ira,2018-2019,Sep 2014 - ,New Jersey Institute of Technology,Men's Tennis,0.9139,0.0861,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Nick,Allyce,2018-2019,Mar 2016 - ,New Jersey Institute of Technology,Women's Soccer,0,1,female,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Trevino,Pedro,2018-2019,Feb 2019 - ,New Jersey Institute of Technology,Women's Volleyball,0.9936,0.0064,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Zaki,Abdelrahman,2018-2019,Oct 2017 - ,New Jersey Institute of Technology,Women's Tennis,1,0,male,"University Heights, Newark, NJ 07102",www.njit.edu/,40.7428100000001,-74.17621
Atkinson,Brooke,2018-2019,May 2017 - ,New Mexico State University,Women's Basketball,0.01,0.99,female,,,32.2854300000001,-106.74542
Baarts,Rob,2018-2019,Feb 2018 - ,New Mexico State University,Women's Soccer,1,0,male,,,32.2854300000001,-106.74542
Bowen,Danny,2018-2019,May 2018 - ,New Mexico State University,Women's Golf,0.9944,0.0056,male,,,32.2854300000001,-106.74542
Dirks,Mike,2018-2019,Oct 2011 - ,New Mexico State University,Men's Golf,0.9966,0.0034,male,,,32.2854300000001,-106.74542
Green,Brian,2018-2019,Aug 2014 - Aug 2019,New Mexico State University,Baseball,0.9958,0.0042,male,,,32.2854300000001,-106.74542
Jans,Christopher,2018-2019,Jun 2017 - ,New Mexico State University,Men's Basketball,0.995,0.005,male,,,32.2854300000001,-106.74542
Jordan,Mike,2018-2019,Aug 2003 - ,New Mexico State University,Women's Volleyball,0.9966,0.0034,male,,,32.2854300000001,-106.74542
Martin,Doug,2018-2019,Mar 2013 - ,New Mexico State University,Football,0.9998,0.0002,male,,,32.2854300000001,-106.74542
Pratt,Rick,2018-2019,Aug 2005 - ,New Mexico State University,Women's Swimming and Diving,0.9982,0.0018,male,,,32.2854300000001,-106.74542
